<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.07.15	0.97760	0.98400	0.97670	0.97940	14678	0	100
2008.07.16	0.97960	0.98330	0.97430	0.97490	12907	0	100
2008.07.17	0.97520	0.97950	0.97230	0.97780	13136	0	100
2008.07.18	0.97770	0.97950	0.97410	0.97530	10447	0	100
2008.07.21	0.97790	0.98210	0.97530	0.97590	10178	0	100
2008.07.22	0.97600	0.98180	0.97540	0.97840	12617	0	100
2008.07.23	0.97850	0.98060	0.96940	0.97120	15597	0	100
2008.07.24	0.97130	0.97440	0.96570	0.97280	15374	0	100
2008.07.25	0.97310	0.97590	0.96780	0.97480	14507	0	100
2008.07.28	0.97220	0.98080	0.97100	0.97770	11602	0	100
2008.07.29	0.97760	0.98100	0.97350	0.97470	11743	0	100
2008.07.30	0.97460	0.97510	0.96300	0.96590	13908	0	100
2008.08.01	0.96290	0.96320	0.95260	0.95400	14774	0	100
2008.08.04	0.95450	0.96460	0.95380	0.96310	11639	0	100
2008.08.05	0.96320	0.96510	0.95280	0.95440	16724	0	100
2008.08.06	0.95450	0.95820	0.94970	0.95220	12681	0	100
2008.08.07	0.95260	0.95570	0.95080	0.95190	13452	0	100
2008.08.08	0.95210	0.95440	0.94010	0.94750	19625	0	100
2008.08.11	0.94610	0.95320	0.94200	0.94250	15682	0	100
2008.08.12	0.94240	0.94520	0.92640	0.92750	19305	0	100
2008.08.13	0.92740	0.93190	0.91600	0.92920	21067	0	100
2008.08.14	0.92930	0.93200	0.92130	0.92600	18260	0	100
2008.08.15	0.92620	0.92690	0.91450	0.91710	16173	0	100
2008.08.18	0.91790	0.92610	0.91650	0.92390	13513	0	100
2008.08.19	0.92370	0.92710	0.91870	0.92450	14515	0	100
2008.08.20	0.92440	0.92870	0.92050	0.92490	10806	0	100
2008.08.21	0.92480	0.92610	0.91540	0.91810	14306	0	100
2008.08.22	0.91820	0.91910	0.90400	0.90680	7686	0	100
2008.08.25	0.90860	0.90920	0.90460	0.90680	10777	0	100
2008.08.26	0.90700	0.90760	0.89160	0.89520	17413	0	100
2008.08.27	0.89510	0.90150	0.89400	0.89880	15295	0	100
2008.08.28	0.89900	0.91050	0.89760	0.90560	15320	0	100
2008.08.29	0.90570	0.91450	0.90300	0.91250	14374	0	100
2008.09.01	0.90890	0.91240	0.90440	0.90600	11100	0	100
2008.09.02	0.90610	0.91150	0.88550	0.89260	20497	0	100
